ECG1,ECG2,ECG3,ECG4,ECG5,ECG6,ECG7
-0.04180900750058568,-0.11351262188106136,-0.6681229928886566,0.11103546867770683,-0.2644346515813445,0.005008612423638548,-0.11199737870826476
-0.04302486759974349,-0.11610748683665711,-0.6652258969718421,0.1086790628294423,-0.2659779048411162,0.005597860944066612,-0.11623184750201859
-0.040593147401427866,-0.11732859975693746,-0.65885228595485,0.10806964752385663,-0.2671981516046566,0.00039283234695204296,-0.11718244253735109
-0.040289182376638415,-0.11763387798700756,-0.665805316155205,0.1092478504479889,-0.26809539187196574,-0.0065799418114467195,-0.11796020211171404
-0.041201077451006776,-0.1177865171020426,-0.6721789271721971,0.1057132416755921,-0.2693156386355061,-0.011784970408561288,-0.11614542977153382
-0.043328832624532944,-0.11793915621707765,-0.67275834635556,0.0973845658325881,-0.2703923269562771,-0.022227763631703097,-0.11355289785699066
-0.04180900750058568,-0.11854971267721783,-0.6675435737052937,0.09084350821930204,-0.27114600878081674,-0.030935547322473382,-0.11320722693505157
-0.042264955037769864,-0.11931290825239305,-0.6600111243215758,0.08251483237629806,-0.2720791386588182,-0.03440556638721643,-0.1115652900558409
-0.04211297252537514,-0.11961818648246313,-0.6571140284047613,0.07833018061127654,-0.2725098139871266,-0.03440556638721643,-0.11018260636808454
-0.04104909493861205,-0.11931290825239305,-0.6594317051382129,0.08011779884099447,-0.27311993736889684,-0.04078909202518713,-0.11104678367293226
-0.0413530599634015,-0.11854971267721783,-0.6687024120720195,0.07418615653329406,-0.27329938542235865,-0.05529115283350004,-0.11165170778632567
-0.040897112426217325,-0.11793915621707765,-0.6756554422723746,0.06585748069029007,-0.27358650230789755,-0.06399893652427033,-0.11277513828262771
-0.043328832624532944,-0.11671804329679729,-0.6814496341060037,0.05277536546371796,-0.27451963218589903,-0.06167467847147074,-0.11614542977153382
-0.04211297252537514,-0.11610748683665711,-0.6895615026730846,0.0403026655427315,-0.274806749071438,-0.060528917459527286,-0.11917005033850085
-0.042264955037769864,-0.11549693037651694,-0.6925112730611139,0.039124462618599226,-0.2752733140104387,-0.0582046594067277,-0.12254034182740696
-0.040593147401427866,-0.11610748683665711,-0.6965672073446544,0.04566552023188528,-0.27556043089597765,-0.0622639269918988,-0.1265155574297065
-0.04211297252537514,-0.11580220860658702,-0.7052584950950981,0.06171345661230761,-0.27649356077397913,-0.06805820410944144,-0.130490773032006
-0.04287288508734877,-0.11549693037651694,-0.719164555495808,0.07418615653329406,-0.27649356077397913,-0.06632319457706992,-0.13446598863430553
-0.04302486759974349,-0.11488637391637675,-0.7278558432462517,0.08430245060601599,-0.2772472425985188,-0.06805820410944144,-0.1394782170024223
-0.0413530599634015,-0.11320734365099126,-0.7359677118133326,0.0944187446787379,-0.2777138075375195,-0.073263232706556,-0.14371268579617616
-0.043328832624532944,-0.1112230351555357,-0.7382853885467843,0.1003503869864383,-0.2777138075375195,-0.08256026491775435,-0.1466508886326584
-0.04302486759974349,-0.11183359161567587,-0.7382853885467843,0.10746023221827097,-0.27800092442305846,-0.09300305814089617,-0.15062610423495792
-0.04150504247579623,-0.11259678719085109,-0.738917482201362,0.13004922621197937,-0.27861104780482865,-0.10112159331123839,-0.15460131983725744
-0.043328832624532944,-0.11168095250064082,-0.7470293507684428,0.14609716259240169,-0.27907761274382936,-0.10865087996115254,-0.1562432567164681
-0.04531842187770028,-0.11183359161567587,-0.7470293507684428,0.1449189596682694,-0.27907761274382936,-0.12082868271666587,-0.16021847231876762
-0.04440652680333192,-0.11213886984574596,-0.738917482201362,0.14313134143855147,-0.27940061924006065,-0.13359573399260727,-0.161601156006524
-0.04348081513692768,-0.11305470453595623,-0.7301735199797035,0.1449189596682694,-0.27861104780482865,-0.14230351768337757,-0.1643665233820367
-0.04471049182812137,-0.11397053922616648,-0.7278558432462517,0.13659028382526542,-0.27879049585829047,-0.1457735367481206,-0.16583562480027783
-0.04440652680333192,-0.11458109568630667,-0.7249587473294372,0.1175765262909929,-0.27879049585829047,-0.15156781386566323,-0.16600846026124738
-0.04440652680333192,-0.11412317834120153,-0.719743974679171,0.11282308690742476,-0.27861104780482865,-0.15680557849169047,-0.16894666309772963
-0.043328832624532944,-0.11458109568630667,-0.7220616514126227,0.11997355982629648,-0.2784674893620592,-0.15854058802406198,-0.16894666309772963
-0.04607833443967391,-0.11580220860658702,-0.733070615896518,0.12887102328784708,-0.2777138075375195,-0.15795133950363394,-0.16877382763676008
-0.04455850931572664,-0.11671804329679729,-0.7493470275018945,0.13541208090113316,-0.2775702490947501,-0.15680557849169047,-0.17015651132451645
-0.04440652680333192,-0.11870235179225287,-0.7655707646360561,0.13362446267141523,-0.276780677659518,-0.16201060708880505,-0.16955158721112304
-0.04287288508734877,-0.1194655473674281,-0.7707855372863224,0.1348026655955475,-0.27617055427774784,-0.16780488420634768,-0.16834173898433621
-0.04364661424135828,-0.11793915621707765,-0.7777385674866774,0.1371996991308511,-0.2754168724532082,-0.17012914225914727,-0.16981084040257735
-0.043328832624532944,-0.12007610382756827,-0.792276721541965,0.13898731736056902,-0.2749503075142074,-0.1689833812472038,-0.16860099217579053
-0.04348081513692768,-0.12129721674784862,-0.8142946505097559,0.14435017204972278,-0.27451963218589903,-0.1695398937387192,-0.16721830848803418
-0.04180900750058568,-0.12129721674784862,-0.826462453360377,0.15146001728155548,-0.273730060750667,-0.17477765836474643,-0.168428156714821
-0.043328832624532944,-0.12175513409295376,-0.8316772260106433,0.17108319012141365,-0.2725098139871266,-0.18171769649423253,-0.16773681487094283
-0.0413530599634015,-0.12175513409295376,-0.8310978068272804,0.20378847818784393,-0.2718996906053564,-0.18636621259983172,-0.16600846026124738
-0.04044116488903314,-0.12282360789819906,-0.826462453360377,0.21861758395709494,-0.27146901527704803,-0.19389549924974586,-0.16721830848803418
-0.04211297252537514,-0.12373944258840933,-0.820088842343385,0.22040520218681287,-0.27085889189527784,-0.20201403442008808,-0.16635413118318645
-0.04348081513692768,-0.1235868034733743,-0.8195094231600221,0.22040520218681287,-0.2697822035745069,-0.20378177998137229,-0.16479861203446056
-0.041960990012980405,-0.12343416435833925,-0.8142946505097559,0.23113091156512044,-0.2696386451317374,-0.20378177998137229,-0.16557637160882352
-0.0413530599634015,-0.12312888612826915,-0.79922975174232,0.2519322873291109,-0.2690285217499672,-0.2083975600580588,-0.1649714474954301
-0.04211297252537514,-0.12236569055309393,-0.7829533401369436,0.2626173690203794,-0.26841839836819703,-0.2101325695904303,-0.1634159283467042
-0.0413530599634015,-0.1229762470132341,-0.7771591483033145,0.2578639296368113,-0.26809539187196574,-0.2101325695904303,-0.1643665233820367
-0.041657024988190954,-0.12404472081847942,-0.780056244220129,0.25075408440497865,-0.2673417100474261,-0.2083975600580588,-0.16324309288573466
-0.040593147401427866,-0.12480791639365464,-0.7846915976870323,0.23767196917840652,-0.2671981516046566,-0.20725179904611532,-0.16177399146749355
-0.04287288508734877,-0.12496055550868969,-0.7864825297083359,0.21386414457352682,-0.2667315866656559,-0.20433829247288768,-0.1634159283467042
-0.04180900750058568,-0.12434999904854951,-0.7888002064417876,0.1835558900424001,-0.2657984567876544,-0.2014575219285727,-0.16237891558088693
-0.04150504247579623,-0.12251832966812898,-0.7969120750088684,0.15206943258714112,-0.265367781459346,-0.19795476683491697,-0.1609962318931306
-0.04044116488903314,-0.12267096878316402,-0.8142946505097559,0.12948043859343275,-0.2644346515813445,-0.19566324481103006,-0.16177399146749355
-0.04044116488903314,-0.12373944258840933,-0.8241447766269254,0.10270679283470285,-0.2638245281995743,-0.19042548018500283,-0.16082339643216104
-0.04272090257495404,-0.12312888612826915,-0.8322566451940062,0.07715197768714427,-0.26307084637503464,-0.1823069450146606,-0.15961354820537424
-0.0413530599634015,-0.1232815252433042,-0.846215380065931,0.07418615653329406,-0.26228127493980263,-0.17651266789711798,-0.1609962318931306
-0.0407451299138226,-0.12312888612826915,-0.8705509857671735,0.08011779884099447,-0.26185059961149426,-0.17710191641754602,-0.15987280139682855
-0.039667435735023626,-0.12373944258840933,-0.8897244932893645,0.08430245060601599,-0.2607739112907233,-0.18116118400271713,-0.15840369997858741
-0.041201077451006776,-0.12373944258840933,-0.9036305536900745,0.0944187446787379,-0.2598407814127218,-0.18289619353508865,-0.15926787728343514
-0.040289182376638415,-0.1232815252433042,-0.9088453263403408,0.09974097168085265,-0.2589435411454127,-0.18522045158788825,-0.15823086451761786
-0.04013719986424369,-0.12282360789819906,-0.9117424222571553,0.10331620814028851,-0.258189859320873,-0.19042548018500283,-0.15728026948228538
-0.03890752317304999,-0.12251832966812898,-0.9169571949074216,0.11282308690742476,-0.25725672944287153,-0.19621975730254546,-0.15762594040422448
-0.0407451299138226,-0.12282360789819906,-0.9332336065127981,0.13126805682315068,-0.2563594891755624,-0.20086827340814462,-0.15641609217743765
-0.03829959312347109,-0.12312888612826915,-0.9482985052802338,0.1562134566651236,-0.2554263592975609,-0.20725179904611532,-0.15520624395065086
-0.03814761061107636,-0.12373944258840933,-0.961045727314218,0.18176827181268218,-0.2545291190302518,-0.2119003151517145,-0.1559840035250138
-0.038755540660655265,-0.12389208170344437,-0.9656810807811214,0.20378847818784393,-0.2531294242132496,-0.21595958273688562,-0.15520624395065086
-0.0407451299138226,-0.12251832966812898,-0.9697370150646617,0.21983641456826628,-0.2526987488849412,-0.2223431083748563,-0.15382356026289448
-0.039059505685444716,-0.12099193851777854,-0.9755838813695057,0.2347061480245563,-0.25129905406793895,-0.22463463039874323,-0.1546877375677422
-0.03981941824741835,-0.12221305143805888,-0.9779015581029573,0.24120657795080333,-0.2502582553578604,-0.2264023759600274,-0.15408281345434882
-0.0395154532226289,-0.12221305143805888,-0.9848545883033123,0.24181599325638897,-0.24946868392262836,-0.2269588884515428,-0.15270012976659245
-0.038755540660655265,-0.12175513409295376,-0.9947047144204819,0.24421302679169257,-0.24857144365531922,-0.231607404557142,-0.1532186361495011
-0.03769166307389218,-0.12068666028770844,-1.0097696131879177,0.24774763556408938,-0.24796132027354903,-0.23393166260994158,-0.15304580068853155
-0.03784364558628691,-0.12022874294260331,-1.0289431207101087,0.25311049025324317,-0.2473511968917788,-0.23507742362188502,-0.15209520565319906
-0.0395154532226289,-0.1205340211726734,-1.0387932468272782,0.25668572671267903,-0.24659751506723915,-0.23858017871554074,-0.15183595246174472
-0.03860355814826054,-0.12114457763281358,-1.042269761927456,0.25371990555882884,-0.24659751506723915,-0.24669871388588296,-0.15209520565319906
-0.03769166307389218,-0.12114457763281358,-1.0428491811108187,0.25668572671267903,-0.24598739168546896,-0.2524929910034256,-0.15149028153980565
-0.037083733024313274,-0.12129721674784862,-1.0596523374283433,0.2632267843259651,-0.24580794363200714,-0.2646707937589389,-0.15079893969592748
-0.03814761061107636,-0.12083929940274349,-1.0799846833172602,0.26976784193925113,-0.24552082674646822,-0.28670214121716603,-0.15045326877398837
-0.036158021357909034,-0.12068666028770844,-1.0967878396347848,0.2739118660172336,-0.24580794363200714,-0.3023499630374224,-0.15045326877398837
-0.0366277854871291,-0.12068666028770844,-1.0991055163682364,0.2822405418602376,-0.24566438518923767,-0.30526346961065004,-0.1495026737386559
-0.03814761061107636,-0.12099193851777854,-1.101423193101688,0.2947132417812241,-0.24566438518923767,-0.30061495350505085,-0.14907058508623203
-0.03845157563586581,-0.12236569055309393,-1.1031614506517768,0.31315821169694996,-0.24566438518923767,-0.28784790222910944,-0.1494162560081711
-0.03524612628354067,-0.12343416435833925,-1.1141704151356722,0.32506212399938983,-0.24552082674646822,-0.2646707937589389,-0.14768790139847568
-0.03631000387030376,-0.12419735993351447,-1.1252320540907823,0.329815563382958,-0.24566438518923767,-0.231607404557142,-0.14803357232041475
-0.03631000387030376,-0.12343416435833925,-1.1310262459244116,0.33456900276652607,-0.24598739168546896,-0.19795476683491697,-0.14768790139847568
-0.03677976799952382,-0.12312888612826915,-1.1310262459244116,0.33692540861479064,-0.2461309501282384,-0.1712749032710907,-0.14587312905829544
-0.03631000387030376,-0.12526583373875977,-1.134502761024589,0.3351377903850727,-0.24641806701377733,-0.1486543072924356,-0.14552745813635637
-0.03769166307389218,-0.12557111196882986,-1.1437734679583957,0.3315625539256368,-0.24688463195277807,-0.12429870178140892,-0.14587312905829544
-0.0360060388455143,-0.1263343075440051,-1.1495676597920248,0.32741852984765435,-0.24688463195277807,-0.09126804860852464,-0.14423119217908478
-0.035550091308330124,-0.12694486400414526,-1.1501470789753878,0.3208774722343683,-0.24763831377731774,-0.04835111470401395,-0.14371268579617616
-0.033878283671988134,-0.1281659769244256,-1.148988240608662,0.31376762700253563,-0.24763831377731774,0.006187109464494677,-0.14371268579617616
-0.03372630115959341,-0.1284712551544957,-1.148988240608662,0.3036513329298137,-0.24796132027354903,0.05954683659214718,-0.14224358437793502
-0.03448621372156704,-0.1284712551544957,-1.1588383667258315,0.29711027531652767,-0.24857144365531922,0.12043585036971383,-0.14129298934260254
-0.034182248696777585,-0.12786069869435554,-1.162894301009372,0.30304191762422805,-0.24885856054085814,0.19117840884999424,-0.14129298934260254
-0.03280058949318916,-0.12892917249960084,-1.1693205864975789,0.31433641462108225,-0.24885856054085814,0.2793365347118152,-0.13973747019387664
-0.03204067693121553,-0.12892917249960084,-1.1809089701648372,0.33989122976864083,-0.24918156703708944,0.3860559889671202,-0.13870045742805936
-0.033270353622409224,-0.13030292453491624,-1.1971327072989988,0.3708088996053532,-0.24979169041885962,0.5096017620835377,-0.13870045742805936
-0.030216886782478813,-0.1298450071898111,-1.2104593485163457,0.3981513329826297,-0.24964813197609018,0.6331475351999553,-0.13705852054884868
-0.03143274688163662,-0.12755542046428545,-1.2255769217549963,0.4112334482092018,-0.2499352488616291,0.7630440979254307,-0.1364535964354553
-0.029760939245294632,-0.1277080595793205,-1.2325299519553514,0.4094458299794839,-0.2502582553578604,0.9045619509149042,-0.13654001416594005
-0.030520851807268264,-0.1281659769244256,-1.2319505327719884,0.4118428635147875,-0.2504018138006298,1.04316629733115,-0.13412031771236643
-0.030216886782478813,-0.1280133378093906,-1.229053436855174,0.422527945206056,-0.2511554956251695,1.1748306056179099,-0.13429315317333598
-0.028075315016916756,-0.1263343075440051,-1.2365858862388919,0.4261031816654919,-0.25101193718240006,1.3012571492786422,-0.13386106452091212
-0.028987210091285114,-0.12511319462372472,-1.2400624013390693,0.43321302689732455,-0.2517656190069397,1.4010038293755485,-0.13152778579782326
-0.030216886782478813,-0.12511319462372472,-1.2377447246056177,0.44154170274032856,-0.25162206056417025,1.4596013211292282,-0.13152778579782326
-0.030520851807268264,-0.12480791639365464,-1.228474017671811,0.4486921756592003,-0.25190917744970914,1.4706006268438854,-0.13135495033685374
-0.027771349992127305,-0.12511319462372472,-1.2197827299213673,0.45344561504276837,-0.25190917744970914,1.4340672185773455,-0.12936734253570398
-0.028227297529311482,-0.12404472081847942,-1.2168856340045526,0.46295249380990466,-0.25223218394594044,1.3679731762026641,-0.12893525388328012
-0.02883522757889039,-0.12251832966812898,-1.209879929332983,0.470671754347323,-0.2523757423887099,1.2774907922880436,-0.1279846588479476
-0.030216886782478813,-0.12144985586288366,-1.2052445758660795,0.4641306967340369,-0.2526987488849412,1.1522100096392547,-0.12591063331631308
-0.02883522757889039,-0.12068666028770844,-1.201768060765902,0.4611648755801867,-0.2529858657704801,1.0147514242349522,-0.12556496239437398
-0.03173671190642608,-0.119160269137358,-1.202347479949265,0.46709651788788714,-0.2529858657704801,0.9196532602436452,-0.12513287374195012
-0.03036886929487354,-0.11931290825239305,-1.2069828334161683,0.4701029667287764,-0.2529858657704801,0.856439988413279,-0.12297243047983082
-0.030976799344452445,-0.12022874294260331,-1.202347479949265,0.46591831496375485,-0.2531294242132496,0.8193173316263109,-0.12297243047983082
-0.029912921757689358,-0.12022874294260331,-1.195973868932273,0.4564114361966186,-0.2528423073277106,0.7688383750429734,-0.12176258225304401
-0.0312807643692419,-0.12114457763281358,-1.1971327072989988,0.4581990544263365,-0.2531294242132496,0.6870637748191231,-0.11882437941656177
-0.03280058949318916,-0.1205340211726734,-1.201768060765902,0.46295249380990466,-0.2525193008314794,0.5803443205638181,-0.12115765813965061
-0.03295257200558389,-0.119160269137358,-1.2046651566827167,0.46709651788788714,-0.25223218394594044,0.47480336334936923,-0.11761453118977495
-0.03158472939403135,-0.11839707356218278,-1.2035063183159909,0.470671754347323,-0.25129905406793895,0.37679169278483454,-0.114935581544747
-0.0331183711100145,-0.12129721674784862,-1.2000298032158134,0.4712811696529086,-0.2505453722433993,0.2857200603497859,-0.11381215104844497
-0.03342233613480396,-0.12114457763281358,-1.1948150305655472,0.4683153484990584,-0.24946868392262836,0.195270412464078,-0.11355289785699066
-0.03143274688163662,-0.12221305143805888,-1.1861237428151032,0.47721281196060905,-0.24857144365531922,0.10478802854945746,-0.11018260636808454
-0.0331183711100145,-0.12282360789819906,-1.1872825811818293,0.48850730895746325,-0.2474947553345483,0.017775663699579943,-0.10836783402790433
-0.035550091308330124,-0.12434999904854951,-1.1785912934313854,0.49923301833577083,-0.2461309501282384,-0.06514469753621378,-0.1084542517583891
-0.03494216125875122,-0.12541847285379482,-1.1605766242759203,0.5045552453378855,-0.24476714492192855,-0.13880076258972185,-0.10525679573045253
-0.033270353622409224,-0.12557111196882986,-1.140876372041581,0.49923301833577083,-0.2436904566011576,-0.19795476683491697,-0.10344202339027231
-0.03403026618438286,-0.1263343075440051,-1.128129150007597,0.48850730895746325,-0.24200364489861645,-0.24784447489782643,-0.10387411204269617
-0.03403026618438286,-0.12786069869435554,-1.120017281440516,0.48017863311445924,-0.23985026825707456,-0.29076140880233714,-0.09998531417088143
-0.03342233613480396,-0.12938708984470598,-1.102002612285051,0.4724593725770409,-0.23834290460799523,-0.3261490560569337,-0.09868904821360984
-0.03219265944361026,-0.13076084188002138,-1.086937713517615,0.4581990544263365,-0.23651253446268464,-0.35862319673830256,-0.09886188367457939
-0.034790178746356495,-0.13182931568526668,-1.0788258449505344,0.4451169391997644,-0.23421559937837327,-0.38006529567610153,-0.0950595035332494
-0.033270353622409224,-0.13091348099505642,-1.073611072300268,0.4278907998952098,-0.23177510585129246,-0.3893623278872999,-0.0932447311930692
-0.032648606980794435,-0.13182931568526668,-1.0759287490337197,0.41716509051690226,-0.22904749543867273,-0.3940108439928991,-0.09341756665403873
-0.03082481683205772,-0.13366098506568722,-1.0695551380167276,0.40765821174976596,-0.22628399541536062,-0.3951566050048425,-0.09004727516513263
-0.03143274688163662,-0.13381362418072226,-1.062549433345158,0.40826762705535163,-0.2239870603310493,-0.39689161453721405,-0.08771399644204377
-0.030976799344452445,-0.13366098506568722,-1.0596523374283433,0.4136304817445054,-0.221403008361199,-0.3910973374196714,-0.08805966736398287
-0.030520851807268264,-0.13305042860554703,-1.0584934990616175,0.414199269363052,-0.21849594989511745,-0.36906598996144435,-0.08373878083974425
-0.02883522757889039,-0.13274515037547696,-1.0428491811108187,0.4124116511333341,-0.21544533298626645,-0.3423861263976181,-0.08175117303859449
-0.030216886782478813,-0.13335570683561712,-1.027784282343383,0.4118428635147875,-0.21300483945918564,-0.31976553041896294,-0.08175117303859449
-0.029760939245294632,-0.13320306772058207,-1.0184609009383614,0.4118428635147875,-0.21042078748933535,-0.301793450545907,-0.07812162835823405
-0.027771349992127305,-0.13259251126044191,-1.0033960021709256,0.4118428635147875,-0.2078367355194851,-0.2884371507495375,-0.07613402055708429
-0.028531262554100937,-0.13106612011009147,-0.987172265036764,0.41598688759276997,-0.20478611861063406,-0.28149711262005145,-0.07535626098272134
-0.029608956732899906,-0.13045556364995128,-0.9819574923864978,0.414199269363052,-0.20216617703009143,-0.27278932892928115,-0.07138104538042182
-0.029760939245294632,-0.1290818116146359,-0.9633634040476696,0.4088770423609373,-0.19929500817470225,-0.26349229671808283,-0.0689613489268482
-0.027315402454943124,-0.12786069869435554,-0.9413454750798789,0.3999389512123476,-0.19592138476961993,-0.2553737615477406,-0.06818358935248525
-0.026859454917758943,-0.1277080595793205,-0.9233308059244136,0.38567863306164324,-0.1938038977387704,-0.24552021684502684,-0.06394912055873142
-0.028075315016916756,-0.12831861603946065,-0.9111630030737924,0.36845249375708866,-0.1910403977154583,-0.23913669120705613,-0.0615294241051578
-0.029760939245294632,-0.1280133378093906,-0.8984157810398082,0.3506169391469484,-0.18845634574560804,-0.23452091113036963,-0.0599739049564319
-0.028379280041706208,-0.1281659769244256,-0.8839303014557354,0.329815563382958,-0.18569284572229594,-0.2310181560367139,-0.05565301843219329
-0.028683245066495663,-0.12663958577407516,-0.867653889850359,0.30125429939451015,-0.18325235219521513,-0.231607404557142,-0.05297406878716535
-0.028227297529311482,-0.1246552772786196,-0.8514301527161973,0.2858157783196735,-0.18095541711090377,-0.2310181560367139,-0.05098646098601559
-0.028379280041706208,-0.12511319462372472,-0.8410006074156648,0.27569948424695156,-0.1783713651410535,-0.22463463039874323,-0.04640632127032267
-0.027619367479732575,-0.1257237510838649,-0.8316772260106433,0.26440498725009737,-0.176253878110204,-0.21825110476077253,-0.043295282972870865
-0.02746738496733785,-0.12496055550868969,-0.8160329080598446,0.2447818144102392,-0.17395694302589262,-0.2101325695904303,-0.04165334609366019
-0.029760939245294632,-0.12496055550868969,-0.8009680092924089,0.2245898539518344,-0.17166000794158126,-0.20201403442008808,-0.03741887729990636
-0.028075315016916756,-0.12526583373875977,-0.7893796256251505,0.21447355987911249,-0.16982963779627067,-0.19448474777017394,-0.0344806744634241
-0.028075315016916756,-0.12587639019889996,-0.7882207872584247,0.19842562349869017,-0.1678557092081906,-0.19333898675823047,-0.032838737584213434
-0.026403507380574766,-0.12618166842897005,-0.7817945017702178,0.18176827181268218,-0.16645601439118837,-0.1968090058229735,-0.027480838294157556
-0.02746738496733785,-0.126029029313935,-0.773103214019774,0.1716926054269993,-0.1644820858031083,-0.20027902488771657,-0.024715470918644847
-0.02792333250452203,-0.12557111196882986,-0.7557206385188866,0.16454213250812758,-0.16358484553579916,-0.20378177998137229,-0.022727863117495084
-0.02792333250452203,-0.12587639019889996,-0.7371265501800585,0.15917927781897379,-0.16157502733702672,-0.20957605709891491,-0.017888470210347843
-0.025781760738959974,-0.12648694665904012,-0.7249587473294372,0.15800107489484153,-0.16053422862694816,-0.21942960180162865,-0.014172507799502639
-0.02792333250452203,-0.1280133378093906,-0.7232204897793485,0.16454213250812758,-0.1591345338099459,-0.22348886938679977,-0.013135495033685373
-0.026859454917758943,-0.12892917249960084,-0.7064173334618239,0.1835558900424001,-0.1579142870464055,-0.22175385985442825,-0.007345507091205636
-0.025477795714170522,-0.12725014223421535,-0.6843467300228183,0.20435726580639055,-0.15716060522186584,-0.22116461133400017,-0.003975215602299521
-0.027315402454943124,-0.1280133378093906,-0.6634876394217534,0.20732308696024077,-0.1564069233973262,-0.22116461133400017,-0.0019876078011497604
-0.029139192603679843,-0.1290818116146359,-0.6513198365711321,0.1990350388042758,-0.15533023507655525,-0.22001885032205673,0.002419696453573621
-0.028531262554100937,-0.12923445072967094,-0.6367816825158444,0.19306276880953638,-0.15457655325201558,-0.216516095228401,0.006740582977812231
-0.027771349992127305,-0.1287765333845658,-0.6141843343646907,0.17880245065883196,-0.1542535467557843,-0.21710534374882906,0.010110874466718347
-0.028379280041706208,-0.1284712551544957,-0.5944314076591367,0.1586104902004272,-0.15382287142747592,-0.21769459226925714,0.01339474822513969
-0.028531262554100937,-0.12953972895974103,-0.5729928978747089,0.14435017204972278,-0.15335630648847517,-0.21304607616365795,0.017888470210347843
-0.027771349992127305,-0.13045556364995128,-0.558507418290636,0.12651461743958253,-0.15335630648847517,-0.2060733020052592,0.021950103543132135
-0.027619367479732575,-0.13060820276498633,-0.5509749689069181,0.10806964752385663,-0.15349986493124462,-0.20666255052568727,0.025493230493007796
-0.03036886929487354,-0.13030292453491624,-0.5346985573015416,0.0819054170707124,-0.15335630648847517,-0.20725179904611532,0.02964128155627686
-0.02929117511607457,-0.13030292453491624,-0.5231101736342832,0.05220657784517135,-0.15382287142747592,-0.20492754099331573,0.03465350992439365
-0.028987210091285114,-0.1298450071898111,-0.5138394667004766,0.02839875324029165,-0.1542535467557843,-0.19854401535534505,0.03888797871814748
-0.02792333250452203,-0.12969236807477608,-0.5109423707836621,0.011172613935737059,-0.15457655325201558,-0.19101472870543088,0.043208865242386096
-0.029608956732899906,-0.13060820276498633,-0.5063070173167588,0.0016657351686007978,-0.15504311819101632,-0.18577696407940364,0.04787542268856379
-0.02792333250452203,-0.13167667657023163,-0.503989340583307,-0.005484737750270919,-0.155796800015556,-0.18345270602660405,0.05176422056037854
-0.028379280041706208,-0.13228723303037182,-0.4929277016281969,-0.01023817713383905,-0.15655048184009565,-0.18754470964068784,0.05703570211994964
-0.028227297529311482,-0.13274515037547696,-0.4796010604108498,-0.00369711952055299,-0.15730416366463532,-0.19333898675823047,0.062134348218551204
-0.02883522757889039,-0.1339662632957573,-0.46685383837686567,0.008206792781886857,-0.1582372935426368,-0.19795476683491697,0.06610956382085073
-0.026403507380574766,-0.13274515037547696,-0.4622184849099623,0.016535468624890845,-0.1594575403061772,-0.19566324481103006,0.07155388084139137
-0.02655548989296949,-0.13198195480030173,-0.4476803308546746,0.027829965621745036,-0.16053422862694816,-0.19160397722585895,0.07691178013144724
-0.02746738496733785,-0.13350834595065217,-0.431456593720513,0.03969325023714584,-0.1620415922760275,-0.18869047065263128,0.08071416027277722
-0.02929117511607457,-0.13381362418072226,-0.41523285658635134,0.04566552023188528,-0.1632618390395679,-0.18983623166457475,0.0860720595628331
-0.028075315016916756,-0.13381362418072226,-0.3995358641643378,0.04387790200216735,-0.1650922091848785,-0.1927497382378024,0.09108428793094989
-0.027315402454943124,-0.13442418064086245,-0.384470965396902,0.0432684866965817,-0.1666354624446502,-0.19042548018500283,0.09523233899421896
-0.026707472405364217,-0.13488209798596756,-0.3653501323459258,0.04387790200216735,-0.16893239752896153,-0.18983623166457475,0.10059023828427482
-0.026859454917758943,-0.1356452935611428,-0.3479148823738235,0.03437102323503109,-0.17119344300258052,-0.19216048971737434,0.10560246665239162
-0.027619367479732575,-0.13625585002128296,-0.3369059178899281,0.026651762697612765,-0.17381338458312318,-0.18983623166457475,0.10957768225469114
-0.0259337432513547,-0.1359505717912129,-0.3293734685062102,0.008816208087472514,-0.17668455343851236,-0.18463120306746017,0.11519483473620133
-0.027771349992127305,-0.13549265444610775,-0.3322705644230248,-0.01320399828768925,-0.1799146184008252,-0.18522045158788825,0.12037989856528766
-0.026859454917758943,-0.1356452935611428,-0.3287940493228473,-0.0340053740516797,-0.18310879375244568,-0.18345270602660405,0.12452794962855672
-0.026707472405364217,-0.136408489136318,-0.32068218075576643,-0.05005331043210202,-0.18752321586760656,-0.18577696407940364,0.1295401779966735
-0.0259337432513547,-0.13686640648142315,-0.31662624647222604,-0.05005331043210202,-0.19165052109722852,-0.18636621259983172,0.1348980772867294
-0.025629778226565248,-0.13762960205659838,-0.3183645040223148,-0.048265692202384095,-0.19638794970862067,-0.18522045158788825,0.13913254608048323
-0.028075315016916756,-0.1373243238265283,-0.31372915055541145,-0.05123151335623429,-0.2018790601445525,-0.18345270602660405,0.14405835671811523
-0.026859454917758943,-0.13518737621603766,-0.31019996098401914,-0.055984952739802425,-0.20704716408425305,-0.18404195454703212,0.14907058508623203
-0.026707472405364217,-0.1359505717912129,-0.30614402670047874,-0.06073839212337055,-0.21314839790195508,-0.18345270602660405,0.15339147161047065
-0.025781760738959974,-0.13686640648142315,-0.29803215813339795,-0.06195722273454187,-0.2195726382158884,-0.1823069450146606,0.15900862409198083
-0.027315402454943124,-0.13686640648142315,-0.2916585471164059,-0.05838198627510601,-0.22628399541536062,-0.18577696407940364,0.16402085246009762
-0.025781760738959974,-0.13625585002128296,-0.29571448139994627,-0.06252601035308848,-0.23331835911106416,-0.19216048971737434,0.1678232326014276
